,CVE_DOC,FECHA_ENT,FECHA_VEN,FECHA_CANCELA
9081,F38497,2022-07-05 00:00:00,2022-06-30,
9082,F38498,2022-07-05 00:00:00,2022-06-30,
9083,F38499,2022-06-30 00:00:00,2022-06-30,
9084,F38500,2022-06-29 00:00:00,2022-06-30,
9085,F38501,2022-06-30 00:00:00,2022-06-30,
9086,F38502,2022-06-30 00:00:00,2022-06-30,
9087,F38503,2022-06-30 00:00:00,2022-06-30,
9088,F38504,2022-06-30 00:00:00,2022-06-30,
9089,F38505,2022-06-23 00:00:00,2022-06-30,
9090,F38506,2022-07-01 00:00:00,2022-08-03,
9091,F38507,2022-06-30 00:00:00,2022-08-03,
9092,F38508,2022-06-24 00:00:00,2022-08-03,
9093,F38509,2022-06-24 00:00:00,2022-08-03,
9094,F38510,2022-07-01 00:00:00,2022-07-04,
9095,F38511,2022-07-01 00:00:00,2022-07-04,
9096,F38512,2022-07-01 00:00:00,2022-07-04,
9097,F38513,2022-06-27 00:00:00,2022-07-04,
9098,F38514,2022-06-29 00:00:00,2022-07-04,
9099,F38515,2022-07-04 00:00:00,2022-08-03,
9100,F38516,2022-07-04 00:00:00,2022-07-04,
9101,F38517,2022-07-04 00:00:00,2022-07-04,
9102,F38518,2022-07-04 00:00:00,2022-08-03,2022-07-04
9103,F38519,2022-07-04 00:00:00,2022-08-03,
9104,F38520,2022-07-04 00:00:00,2022-07-04,
9105,F38521,2022-07-04 00:00:00,2022-07-04,
9106,F38522,2022-07-05 00:00:00,2022-07-05,
9107,F38523,2022-07-05 00:00:00,2022-07-05,
9108,F38524,2022-07-06 00:00:00,2022-08-04,
9109,F38525,2022-07-05 00:00:00,2022-07-05,
9110,F38526,2022-07-05 00:00:00,2022-07-20,
9111,F38527,2022-07-05 00:00:00,2022-07-05,
9112,F38528,2022-07-06 00:00:00,2022-07-06,
9113,F38529,2022-07-06 00:00:00,2022-07-21,
9114,F38530,2022-07-06 00:00:00,2022-07-21,
9115,F38531,2022-07-01 00:00:00,2022-07-06,
9116,F38532,2022-07-06 00:00:00,2022-07-06,
9117,F38533,2022-07-06 00:00:00,2022-07-06,
9118,F38534,2022-07-04 00:00:00,2022-07-06,
9119,F38535,2022-07-06 00:00:00,2022-07-06,
9120,F38536,2022-07-06 00:00:00,2022-07-06,
9121,F38537,2022-07-07 00:00:00,2022-07-06,
9122,F38538,2022-07-07 00:00:00,2022-07-07,
9123,F38539,2022-07-07 00:00:00,2022-07-07,
9124,F38540,2022-07-07 00:00:00,2022-07-07,
9125,F38541,2022-07-07 00:00:00,2022-07-07,
9126,F38542,2022-07-06 00:00:00,2022-08-06,
9127,F38543,2022-07-08 00:00:00,2022-07-22,
9128,F38544,2022-07-08 00:00:00,2022-07-22,
9129,F38545,2022-07-08 00:00:00,2022-09-05,
9130,F38546,2022-07-08 00:00:00,2022-09-05,
9131,F38547,2022-07-08 00:00:00,2022-09-05,
9132,F38548,2022-07-07 00:00:00,2022-07-07,
9133,F38549,2022-07-07 00:00:00,2022-07-07,
9134,F38550,2022-07-07 00:00:00,2022-07-07,
9135,F38551,2022-07-07 00:00:00,2022-07-08,
9136,F38552,2022-07-08 00:00:00,2022-07-23,
9137,F38553,2022-07-06 00:00:00,2022-07-08,
9138,F38554,2022-07-08 00:00:00,2022-07-23,
9139,F38555,2022-07-08 00:00:00,2022-07-08,
9140,F38556,2022-07-08 00:00:00,2022-08-07,
9141,F38557,2022-07-08 00:00:00,2022-07-08,
9142,F38558,2022-07-08 00:00:00,2022-07-08,
9143,F38559,2022-07-11 00:00:00,2022-07-26,
9144,F38560,2022-07-11 00:00:00,2022-07-11,
9145,F38561,2022-07-11 00:00:00,2022-07-11,
9146,F38562,2022-07-11 00:00:00,2022-07-11,
9147,F38563,2022-07-07 00:00:00,2022-07-11,
9148,F38564,2022-07-11 00:00:00,2022-07-11,
9149,F38565,2022-07-11 00:00:00,2022-07-11,
9150,F38566,2022-07-11 00:00:00,2022-07-11,
9151,F38567,2022-06-30 00:00:00,2022-07-11,
9152,F38568,2022-07-11 00:00:00,2022-07-11,
9153,F38569,2022-07-11 00:00:00,2022-07-26,
9154,F38570,2022-07-11 00:00:00,2022-07-11,
9155,F38571,2022-07-08 00:00:00,2022-07-11,
9156,F38572,2022-07-12 00:00:00,2022-07-12,
9157,F38573,2022-07-12 00:00:00,2022-07-12,
9158,F38574,2022-07-12 00:00:00,2022-07-12,
9159,F38575,2022-07-12 00:00:00,2022-07-12,
9160,F38576,2022-07-04 00:00:00,2022-07-12,
9161,F38577,2022-07-13 00:00:00,2022-08-11,
9162,F38578,2022-07-14 00:00:00,2022-07-12,
9163,F38579,2022-07-12 00:00:00,2022-07-12,
9164,F38580,2022-07-12 00:00:00,2022-07-12,
9165,F38581,2022-07-12 00:00:00,2022-07-12,
9166,F38582,2022-07-12 00:00:00,2022-07-12,
9167,F38583,2022-07-15 00:00:00,2022-07-12,
9168,F38584,2022-07-11 00:00:00,2022-07-12,
9169,F38585,2022-07-13 00:00:00,2022-07-13,
9170,F38586,2022-07-13 00:00:00,2022-07-13,
9171,F38587,2022-07-05 00:00:00,2022-07-13,
9172,F38588,2022-07-08 00:00:00,2022-07-13,
9173,F38589,2022-07-13 00:00:00,2022-07-13,
9174,F38590,2022-07-15 00:00:00,2022-07-13,
9175,F38591,2022-07-13 00:00:00,2022-07-13,
9176,F38592,2022-07-14 00:00:00,2022-07-14,
9177,F38593,2022-07-14 00:00:00,2022-07-14,
9178,F38594,2022-07-14 00:00:00,2022-07-14,
9179,F38595,2022-07-14 00:00:00,2022-07-14,
9180,F38596,2022-07-14 00:00:00,2022-07-22,
9181,F38597,2022-07-14 00:00:00,2022-07-14,
9182,F38598,2022-07-13 00:00:00,2022-07-14,
9183,F38599,2022-07-14 00:00:00,2022-07-14,
9184,F38600,2022-07-14 00:00:00,2022-07-14,
9185,F38601,2022-07-15 00:00:00,2022-07-30,
9186,F38602,2022-07-15 00:00:00,2022-07-15,
9187,F38603,2022-07-15 00:00:00,2022-07-30,
9188,F38604,2022-07-04 00:00:00,2022-07-30,
9189,F38605,2022-07-15 00:00:00,2022-07-15,
9190,F38606,2022-07-11 00:00:00,2022-07-15,
9191,F38607,2022-07-15 00:00:00,2022-07-15,
9192,F38608,2022-07-13 00:00:00,2022-07-30,
9193,F38609,2022-07-12 00:00:00,2022-07-18,
9194,F38610,2022-07-18 00:00:00,2022-07-18,
9195,F38611,2022-07-18 00:00:00,2022-07-18,
9196,F38612,2022-07-14 00:00:00,2022-07-18,
9197,F38613,2022-07-15 00:00:00,2022-07-18,
9198,F38614,2022-07-18 00:00:00,2022-07-18,
9199,F38615,2022-03-17 00:00:00,2022-08-17,
9200,F38616,2022-07-13 00:00:00,2022-08-02,
9201,F38617,2022-07-15 00:00:00,2022-07-18,
9202,F38618,2022-07-19 00:00:00,2022-08-03,
9203,F38619,2022-07-19 00:00:00,2022-07-19,
9204,F38620,2022-07-19 00:00:00,2022-07-19,
9205,F38621,2022-07-19 00:00:00,2022-07-19,
9206,F38622,2022-07-20 00:00:00,2022-07-20,
9207,F38623,2022-07-19 00:00:00,2022-08-19,
9208,F38624,2022-07-20 00:00:00,2022-07-20,
9209,F38625,2022-07-20 00:00:00,2022-07-20,
9210,F38626,2022-07-20 00:00:00,2022-07-20,
9211,F38627,2022-07-20 00:00:00,2022-07-20,
9212,F38628,2022-07-20 00:00:00,2022-07-20,
9213,F38629,2022-07-20 00:00:00,2022-07-20,
9214,F38630,2022-07-19 00:00:00,2022-07-20,
9215,F38631,2022-07-21 00:00:00,2022-07-21,
9216,F38632,2022-07-21 00:00:00,2022-07-21,
9217,F38633,2022-07-12 00:00:00,2022-07-21,
9218,F38634,2022-07-19 00:00:00,2022-07-21,
9219,F38635,2022-07-21 00:00:00,2022-07-21,
9220,F38636,2022-07-15 00:00:00,2022-08-20,
9221,F38637,2022-07-20 00:00:00,2022-08-05,
9222,F38638,2022-07-20 00:00:00,2022-09-19,
9223,F38639,2022-06-09 00:00:00,2022-07-21,
9224,F38640,2022-07-21 00:00:00,2022-07-21,
9225,F38641,2022-07-13 00:00:00,2022-07-21,
9226,F38642,2022-06-27 00:00:00,2022-08-20,
9227,F38643,2022-04-19 00:00:00,2022-08-20,
9228,F38644,2022-07-22 00:00:00,2022-07-22,
9229,F38645,2022-07-21 00:00:00,2022-07-22,
9230,F38646,2022-07-20 00:00:00,2022-08-06,
9231,F38647,2022-07-05 00:00:00,2022-07-22,
9232,F38648,2022-07-12 00:00:00,2022-07-22,
9233,F38649,2022-07-21 00:00:00,2022-07-22,
9234,F38650,2022-07-22 00:00:00,2022-07-22,
9235,F38651,2022-07-22 00:00:00,2022-07-22,
9236,F38652,2022-07-22 00:00:00,2022-07-22,
9237,F38653,2022-07-21 00:00:00,2022-08-06,
9238,F38654,2022-07-25 00:00:00,2022-07-25,
9239,F38655,2022-07-11 00:00:00,2022-07-25,
9240,F38656,2022-07-25 00:00:00,2022-07-25,
9241,F38657,2022-07-25 00:00:00,2022-07-25,
9242,F38658,2022-07-25 00:00:00,2022-07-25,
9243,F38659,2022-07-25 00:00:00,2022-07-25,
9244,F38660,2022-07-25 00:00:00,2022-07-25,
9245,F38661,2022-07-25 00:00:00,2022-07-25,
9246,F38662,2022-07-21 00:00:00,2022-07-25,
9247,F38663,2022-07-25 00:00:00,2022-07-26,
9248,F38664,2022-07-26 00:00:00,2022-07-26,
9249,F38665,2022-07-26 00:00:00,2022-09-24,
9250,F38666,2022-07-26 00:00:00,2022-07-26,
9251,F38667,2022-07-26 00:00:00,2022-07-26,
9252,F38668,2022-07-26 00:00:00,2022-07-26,
9253,F38669,2022-07-19 00:00:00,2022-07-26,
9254,F38670,2022-07-25 00:00:00,2022-08-25,
9255,F38671,2022-07-27 00:00:00,2022-08-25,
9256,F38672,2022-07-18 00:00:00,2022-08-25,
9257,F38673,2022-07-26 00:00:00,2022-07-26,
9258,F38674,2022-07-25 00:00:00,2022-07-26,
9259,F38675,2022-07-27 00:00:00,2022-08-11,
9260,F38676,2022-07-27 00:00:00,2022-08-11,
9261,F38677,2022-07-27 00:00:00,2022-07-27,
9262,F38678,2022-07-27 00:00:00,2022-07-27,
9263,F38679,2022-07-27 00:00:00,2022-07-27,
9264,F38680,2022-07-27 00:00:00,2022-07-27,
9265,F38681,2022-07-27 00:00:00,2022-07-27,
9266,F38682,2022-06-24 00:00:00,2022-07-27,
9267,F38683,2022-07-27 00:00:00,2022-07-27,
9268,F38684,2022-07-27 00:00:00,2022-07-27,
9269,F38685,2022-07-27 00:00:00,2022-07-27,
9270,F38686,2022-07-28 00:00:00,2022-07-28,
9271,F38687,2022-07-27 00:00:00,2022-07-28,
9272,F38688,2022-07-27 00:00:00,2022-07-28,
9273,F38689,2022-07-28 00:00:00,2022-08-27,
9274,F38690,2022-07-26 00:00:00,2022-07-28,
9275,F38691,2022-07-28 00:00:00,2022-07-28,
9276,F38692,2022-07-27 00:00:00,2022-07-28,
9277,F38693,2022-07-12 00:00:00,2022-07-28,2022-07-28
9278,F38694,2022-07-28 00:00:00,2022-07-28,
9279,F38695,2022-07-22 00:00:00,2022-07-28,
9280,F38696,2022-07-28 00:00:00,2022-07-28,
9281,F38697,2022-07-27 00:00:00,2022-07-28,
9282,F38698,2022-07-22 00:00:00,2022-09-27,
9283,F38699,2022-07-12 00:00:00,2022-07-29,
9284,F38700,2022-07-28 00:00:00,2022-08-28,
9285,F38701,2022-07-29 00:00:00,2022-07-29,
9286,F38702,2022-08-04 00:00:00,2022-07-29,
9287,F38703,2022-07-29 00:00:00,2022-07-29,
9288,F38704,2022-07-27 00:00:00,2022-07-29,
9289,F38705,2022-07-29 00:00:00,2022-08-28,
9290,F38706,2022-07-29 00:00:00,2022-08-28,
9291,F38707,2022-07-04 00:00:00,2022-08-13,
9292,F38708,2022-07-29 00:00:00,2022-08-28,
9293,F38709,2022-07-29 00:00:00,2022-08-28,
9294,F38710,2022-07-22 00:00:00,2022-07-29,
9295,F38711,2022-07-28 00:00:00,2022-08-28,
9296,F38712,2022-07-22 00:00:00,2022-07-29,
9297,F38713,2022-07-27 00:00:00,2022-07-29,
9298,F38714,2022-07-29 00:00:00,2022-07-29,
9299,F38715,2022-07-27 00:00:00,2022-07-29,
9300,F38716,2022-08-02 00:00:00,2022-07-29,
9301,F38717,2022-07-29 00:00:00,2022-07-29,
9302,F38718,2022-07-29 00:00:00,2022-07-29,
9303,F38719,2022-07-29 00:00:00,2022-07-29,
9304,F38720,2022-07-29 00:00:00,2022-07-29,
9305,F38721,2022-07-29 00:00:00,2022-07-29,
9306,F38722,2022-07-29 00:00:00,2022-07-29,
9307,F38723,2022-07-29 00:00:00,2022-07-29,
9308,F38724,2022-07-29 00:00:00,2022-07-29,
9309,F38725,2022-08-01 00:00:00,2022-08-01,
9310,F38726,2022-08-01 00:00:00,2022-08-01,
9311,F38727,2022-08-01 00:00:00,2022-08-01,
9312,F38728,2022-08-01 00:00:00,2022-08-01,
9313,F38729,2022-08-01 00:00:00,2022-08-01,
9314,F38730,2022-08-01 00:00:00,2022-08-01,
9315,F38731,2022-08-01 00:00:00,2022-08-01,
9316,F38732,2022-08-01 00:00:00,2022-08-01,
9317,F38733,2022-07-25 00:00:00,2022-08-02,
9318,F38734,2022-08-01 00:00:00,2022-08-02,
9319,F38735,2022-08-02 00:00:00,2022-08-02,
9320,F38736,2022-07-27 00:00:00,2022-08-02,
9321,F38737,2022-07-26 00:00:00,2022-08-02,
9322,F38738,2022-08-02 00:00:00,2022-08-02,
9323,F38739,2022-08-02 00:00:00,2022-08-02,
9324,F38740,2022-08-03 00:00:00,2022-08-11,
9325,F38741,2022-08-05 00:00:00,2022-10-02,
9326,F38742,2022-08-03 00:00:00,2022-08-03,
9327,F38743,2022-08-03 00:00:00,2022-08-03,
9328,F38744,2022-08-02 00:00:00,2022-08-18,
9329,F38745,2022-08-03 00:00:00,2022-08-03,
9330,F38746,2022-07-13 00:00:00,2022-08-04,
9331,F38747,2022-08-04 00:00:00,2022-08-04,
9332,F38748,2022-08-04 00:00:00,2022-08-04,
9333,F38749,2022-08-03 00:00:00,2022-08-04,
9334,F38750,2022-08-05 00:00:00,2022-08-05,
9335,F38751,2022-08-04 00:00:00,2022-08-05,
9336,F38752,2022-08-05 00:00:00,2022-08-05,
9337,F38753,2022-08-05 00:00:00,2022-08-05,
9338,F38754,2022-08-04 00:00:00,2022-08-05,
9339,F38755,2022-08-05 00:00:00,2022-08-05,
9340,F38756,2022-08-08 00:00:00,2022-08-23,
9341,F38757,2022-08-08 00:00:00,2022-08-08,2022-08-11
9342,F38758,2022-08-08 00:00:00,2022-08-23,
9343,F38759,2022-08-08 00:00:00,2022-08-08,
9344,F38760,2022-08-08 00:00:00,2022-08-08,
9345,F38761,2022-08-02 00:00:00,2022-08-08,
9346,F38762,2022-08-05 00:00:00,2022-09-07,
9347,F38763,2022-07-30 00:00:00,2022-09-07,
9348,F38764,2022-08-08 00:00:00,2022-08-08,
9349,F38765,2022-08-08 00:00:00,2022-08-08,
9350,F38766,2022-08-08 00:00:00,2022-08-08,
9351,F38767,2022-08-09 00:00:00,2022-08-09,
9352,F38768,2022-08-08 00:00:00,2022-08-09,
9353,F38769,2022-08-09 00:00:00,2022-08-09,
9354,F38770,2022-08-09 00:00:00,2022-08-09,
9355,F38771,2022-08-09 00:00:00,2022-11-07,
9356,F38772,2022-08-09 00:00:00,2022-08-09,
9357,F38773,2022-08-05 00:00:00,2022-08-24,
9358,F38774,2022-08-08 00:00:00,2022-08-09,
9359,F38775,2022-08-10 00:00:00,2022-08-10,
9360,F38776,2022-08-10 00:00:00,2022-08-10,
9361,F38777,2022-08-08 00:00:00,2022-09-09,
9362,F38778,2022-08-12 00:00:00,2022-09-09,
9363,F38779,2022-08-08 00:00:00,2022-09-09,
9364,F38780,2022-08-10 00:00:00,2022-10-09,
9365,F38781,2022-08-10 00:00:00,2022-08-10,
9366,F38782,2022-08-10 00:00:00,2022-08-10,
9367,F38783,2022-08-10 00:00:00,2022-08-10,
9368,F38784,2022-08-05 00:00:00,2022-10-09,
9369,F38785,2022-08-04 00:00:00,2022-10-09,
9370,F38786,2022-08-03 00:00:00,2022-09-09,
9371,F38787,2022-07-26 00:00:00,2022-09-09,
9372,F38788,2022-08-10 00:00:00,2022-08-10,
9373,F38789,2022-08-02 00:00:00,2022-08-10,
9374,F38790,2022-08-10 00:00:00,2022-08-10,
9375,F38791,2022-08-10 00:00:00,2022-09-09,
9376,F38792,2022-08-03 00:00:00,2022-08-10,
9377,F38793,2022-08-10 00:00:00,2022-08-10,
9378,F38794,2022-08-10 00:00:00,2022-08-10,
9379,F38795,2022-08-10 00:00:00,2022-08-11,
9380,F38796,2022-08-10 00:00:00,2022-08-11,
9381,F38797,2022-08-16 00:00:00,2022-10-10,
9382,F38798,2022-08-11 00:00:00,2022-08-11,
9383,F38799,2022-08-11 00:00:00,2022-08-11,
9384,F38800,2022-08-05 00:00:00,2022-08-11,
9385,F38801,2022-08-11 00:00:00,2022-08-11,
9386,F38802,2022-08-11 00:00:00,2022-08-11,
9387,F38803,2022-08-11 00:00:00,2022-08-11,
9388,F38804,2022-08-11 00:00:00,2022-08-11,
9389,F38805,2022-08-10 00:00:00,2022-08-11,
9390,F38806,2022-08-09 00:00:00,2022-08-12,
9391,F38807,2022-08-10 00:00:00,2022-08-12,
9392,F38808,2022-08-10 00:00:00,2022-09-11,
9393,F38809,2022-08-10 00:00:00,2022-09-11,
9394,F38810,2022-08-12 00:00:00,2022-09-11,
9395,F38811,2022-08-08 00:00:00,2022-08-12,
9396,F38812,2022-08-12 00:00:00,2022-08-12,
9397,F38813,2022-08-12 00:00:00,2022-08-12,
9398,F38814,2022-08-05 00:00:00,2022-08-15,
9399,F38815,2022-08-15 00:00:00,2022-08-15,
9400,F38816,2022-08-04 00:00:00,2022-08-30,
9401,F38817,2022-08-10 00:00:00,2022-08-15,
9402,F38818,2022-08-15 00:00:00,2022-08-15,
9403,F38819,2022-08-15 00:00:00,2022-08-15,
9404,F38820,2022-08-15 00:00:00,2022-08-15,
9405,F38821,2022-08-09 00:00:00,2022-08-15,
9406,F38822,2022-08-15 00:00:00,2022-08-15,
9407,F38823,2022-08-16 00:00:00,2022-08-16,
9408,F38824,2022-08-16 00:00:00,2022-08-16,
9409,F38825,2022-08-16 00:00:00,2022-08-16,
9410,F38826,2022-08-15 00:00:00,2022-08-31,
9411,F38827,2022-08-10 00:00:00,2022-08-16,
9412,F38828,2022-08-16 00:00:00,2022-08-16,
9413,F38829,2022-08-15 00:00:00,2022-08-16,
9414,F38830,2022-08-16 00:00:00,2022-08-16,
9415,F38831,2022-08-16 00:00:00,2022-08-16,
9416,F38832,2022-08-17 00:00:00,2022-08-17,
9417,F38833,2022-08-17 00:00:00,2022-08-17,
9418,F38834,2022-08-17 00:00:00,2022-08-17,
9419,F38835,2022-08-17 00:00:00,2022-09-01,
9420,F38836,2022-08-17 00:00:00,2022-08-17,
9421,F38837,2022-08-17 00:00:00,2022-11-15,
9422,F38838,2022-08-15 00:00:00,2022-10-16,
9423,F38839,2022-08-17 00:00:00,2022-08-17,
9424,F38840,2022-08-17 00:00:00,2022-08-17,
9425,F38841,2022-08-09 00:00:00,2022-08-17,
9426,F38842,2022-08-17 00:00:00,2022-08-17,
9427,F38843,2022-08-17 00:00:00,2022-08-17,
9428,F38844,2022-08-17 00:00:00,2022-08-17,
9429,F38845,2022-08-17 00:00:00,2022-08-17,
9430,F38846,2022-08-15 00:00:00,2022-08-17,
9431,F38847,2022-08-18 00:00:00,2022-08-18,
9432,F38848,2022-08-18 00:00:00,2022-08-18,
9433,F38849,2022-08-18 00:00:00,2022-08-18,
9434,F38850,2022-08-18 00:00:00,2022-08-18,
9435,F38851,2022-08-18 00:00:00,2022-08-18,
9436,F38852,2022-08-18 00:00:00,2022-08-18,
9437,F38853,2022-08-17 00:00:00,2022-08-18,
9438,F38854,2022-08-08 00:00:00,2022-09-03,
9439,F38855,2022-08-12 00:00:00,2022-09-03,2022-08-19
9440,F38856,2022-08-18 00:00:00,2022-08-19,
9441,F38857,2022-08-17 00:00:00,2022-08-19,
9442,F38858,2022-08-12 00:00:00,2022-09-03,
9443,F38859,2022-08-16 00:00:00,2022-09-18,
9444,F38860,2022-08-17 00:00:00,2022-09-03,2022-08-22
9445,F38861,2022-08-19 00:00:00,2022-09-03,
9446,F38862,2022-08-16 00:00:00,2022-08-19,
9447,F38863,2022-08-22 00:00:00,2022-08-19,
9448,F38864,2022-08-19 00:00:00,2022-08-19,
9449,F38865,2022-08-22 00:00:00,2022-08-22,
9450,F38866,2022-08-15 00:00:00,2022-08-22,
9451,F38867,2022-08-22 00:00:00,2022-08-22,
9452,F38868,2022-08-22 00:00:00,2022-08-22,
9453,F38869,2022-08-22 00:00:00,2022-08-22,
9454,F38870,2022-08-22 00:00:00,2022-08-22,
9455,F38871,2022-08-22 00:00:00,2022-08-22,
9456,F38872,2022-08-22 00:00:00,2022-08-22,
9457,F38873,2022-08-22 00:00:00,2022-08-22,
9458,F38874,2022-08-25 00:00:00,2022-08-22,
9459,F38875,2022-07-15 00:00:00,2022-09-21,
9460,F38876,2022-08-22 00:00:00,2022-08-23,
9461,F38877,2022-08-23 00:00:00,2022-08-23,
9462,F38878,2022-08-16 00:00:00,2022-08-23,
9463,F38879,2022-08-23 00:00:00,2022-08-23,
9464,F38880,2022-08-23 00:00:00,2022-11-21,
9465,F38881,2022-08-23 00:00:00,2022-09-22,
9466,F38882,2022-08-24 00:00:00,2022-09-22,
9467,F38883,2022-08-25 00:00:00,2022-09-07,
9468,F38884,2022-08-23 00:00:00,2022-09-07,
9469,F38885,2022-08-22 00:00:00,2022-08-23,
9470,F38886,2022-08-23 00:00:00,2022-08-23,
9471,F38887,2022-08-23 00:00:00,2022-08-23,
9472,F38888,2022-08-19 00:00:00,2022-08-23,
9473,F38889,2022-08-10 00:00:00,2022-08-23,
9474,F38890,2022-08-18 00:00:00,2022-08-23,
9475,F38891,2022-08-24 00:00:00,2022-08-24,
9476,F38892,2022-08-24 00:00:00,2022-09-01,
9477,F38893,2022-08-24 00:00:00,2022-08-24,
9478,F38894,2022-08-25 00:00:00,2022-08-24,
9479,F38895,2022-08-24 00:00:00,2022-08-24,2022-08-26
9480,F38896,2022-08-24 00:00:00,2022-08-24,
9481,F38897,2022-08-25 00:00:00,2022-08-25,
9482,F38898,2022-08-25 00:00:00,2022-08-25,
9483,F38899,2022-08-25 00:00:00,2022-08-25,
9484,F38900,2022-08-25 00:00:00,2022-09-08,
9485,F38901,2022-08-25 00:00:00,2022-08-25,
9486,F38902,2022-08-25 00:00:00,2022-09-09,
9487,F38903,2022-08-25 00:00:00,2022-09-24,
9488,F38904,2022-08-02 00:00:00,2022-09-24,
9489,F38905,2022-08-25 00:00:00,2022-08-25,
9490,F38906,2022-08-25 00:00:00,2022-08-25,
9491,F38907,2022-08-25 00:00:00,2022-09-09,
9492,F38908,2022-08-25 00:00:00,2022-08-25,
9493,F38909,2022-08-25 00:00:00,2022-08-25,
9494,F38910,2022-08-19 00:00:00,2022-09-23,
9495,F38911,2022-08-25 00:00:00,2022-09-25,
9496,F38912,2022-08-24 00:00:00,2022-10-25,
9497,F38913,2022-08-29 00:00:00,2022-09-26,
9498,F38914,2022-08-19 00:00:00,2022-08-26,
9499,F38915,2022-08-25 00:00:00,2022-08-26,
9500,F38916,2022-08-18 00:00:00,2022-08-26,
9501,F38917,2022-08-26 00:00:00,2022-08-26,
9502,F38918,2022-08-24 00:00:00,2022-08-26,
9503,F38919,2022-08-26 00:00:00,2022-08-26,
9504,F38920,2022-08-12 00:00:00,2022-08-26,
9505,F38921,2022-08-26 00:00:00,2022-08-26,
9506,F38922,2022-08-26 00:00:00,2022-08-26,
9507,F38923,2022-08-25 00:00:00,2022-08-26,
9508,F38924,2022-08-29 00:00:00,2022-08-29,
9509,F38925,2022-08-26 00:00:00,2022-09-13,
9510,F38926,2022-08-29 00:00:00,2022-08-29,
9511,F38927,2022-08-29 00:00:00,2022-08-29,
9512,F38928,2022-08-29 00:00:00,2022-08-29,
9513,F38929,2022-08-29 00:00:00,2022-08-29,
9514,F38930,2022-08-24 00:00:00,2022-08-29,
9515,F38931,2022-08-29 00:00:00,2022-09-28,2022-08-30
9516,F38932,2022-08-30 00:00:00,2022-08-29,
9517,F38933,2022-08-29 00:00:00,2022-08-29,
9518,F38934,2022-08-29 00:00:00,2022-08-29,
9519,F38935,2022-08-29 00:00:00,2022-08-29,
9520,F38936,2022-08-29 00:00:00,2022-09-28,
9521,F38937,2022-08-24 00:00:00,2022-08-29,
9522,F38938,2022-08-29 00:00:00,2022-08-29,
9523,F38939,2022-08-29 00:00:00,2022-09-28,
9524,F38940,2022-08-30 00:00:00,2022-08-30,
9525,F38941,2022-09-01 00:00:00,2022-08-30,
9526,F38942,2022-08-30 00:00:00,2022-08-30,
9527,F38943,2022-08-30 00:00:00,2022-08-30,
9528,F38944,2022-08-30 00:00:00,2022-08-30,
9529,F38945,2022-08-29 00:00:00,2022-08-30,
9530,F38946,2022-08-31 00:00:00,2022-08-31,
9531,F38947,2022-08-30 00:00:00,2022-09-30,
9532,F38948,2022-08-30 00:00:00,2022-09-30,
9533,F38949,2022-08-26 00:00:00,2022-11-29,
9534,F38950,2022-08-29 00:00:00,2022-09-30,
9535,F38951,2022-08-25 00:00:00,2022-08-31,
9536,F38952,2022-08-31 00:00:00,2022-09-15,
9537,F38953,2022-08-31 00:00:00,2022-08-31,
9538,F38954,2022-08-30 00:00:00,2022-08-31,
9539,F38955,2022-08-31 00:00:00,2022-08-31,
9540,F38956,2022-08-30 00:00:00,2022-08-31,
9541,F38957,2022-08-31 00:00:00,2022-08-31,
9542,F38958,2022-09-05 00:00:00,2022-08-31,
9543,F38959,2022-09-01 00:00:00,2022-08-31,
9544,F38960,2022-08-31 00:00:00,2022-08-31,
9545,F38961,2022-08-31 00:00:00,2022-08-31,
9546,F38962,2022-08-31 00:00:00,2022-08-31,
9547,F38963,2022-08-31 00:00:00,2022-08-31,
9548,F38964,2022-08-31 00:00:00,2022-08-31,
9549,F38965,2022-08-31 00:00:00,2022-08-31,
9550,F38966,2022-08-31 00:00:00,2022-08-31,
9551,F38967,2022-09-02 00:00:00,2022-09-17,
9552,F38968,2022-09-02 00:00:00,2022-09-02,
9553,F38969,2022-08-31 00:00:00,2022-09-02,
9554,F38970,2022-09-02 00:00:00,2022-09-02,
9555,F38971,2022-09-02 00:00:00,2022-09-02,
9556,F38972,2022-09-02 00:00:00,2022-09-02,
9557,F38973,2022-09-02 00:00:00,2022-09-02,
9558,F38974,2022-08-31 00:00:00,2022-09-02,2022-09-26
9559,F38975,2022-09-02 00:00:00,2022-09-02,
9560,F38976,2022-09-05 00:00:00,2022-09-05,
9561,F38977,2022-09-05 00:00:00,2022-09-05,
9562,F38978,2022-09-05 00:00:00,2022-09-05,
9563,F38979,2022-09-01 00:00:00,2022-09-05,
9564,F38980,2022-09-01 00:00:00,2022-09-05,
9565,F38981,2022-09-01 00:00:00,2022-09-05,
9566,F38982,2022-09-02 00:00:00,2022-09-05,
9567,F38983,2022-09-02 00:00:00,2022-09-05,
9568,F38984,2022-09-05 00:00:00,2022-10-05,
9569,F38985,2022-09-05 00:00:00,2022-10-05,
9570,F38986,2022-09-02 00:00:00,2022-09-05,
9571,F38987,2022-09-05 00:00:00,2022-09-05,
9572,F38988,2022-09-06 00:00:00,2022-09-06,
9573,F38989,2022-09-06 00:00:00,2022-09-06,
9574,F38990,2022-09-06 00:00:00,2022-09-06,
9575,F38991,2022-04-27 00:00:00,2022-10-06,
9576,F38992,2022-08-29 00:00:00,2022-09-06,
